path_key,phase_count,phase_annual_return_mean,phase_annual_return_min,phase_annual_return_max,phase_annual_return_std,phase_sharpe_mean,phase_sharpe_min,phase_sharpe_max,phase_sharpe_std
low_volatility|60d|continuous_high_minus_low|beta_neutral|r21|ensemble,3,0.02769442743329879,0.025249041585604814,0.03130294630479802,0.0026047519921056084,0.2858528256627861,0.2662430504335533,0.3171613314588525,0.022372796849438423
low_volatility|60d|continuous_high_minus_low|beta_neutral|r63|ensemble,3,0.031213138738336605,0.028198317092890113,0.03687455198948508,0.0040060452935326155,0.31185015558533474,0.2868828727453661,0.35777541396331547,0.03251528516532491
low_volatility|60d|long_q1|unconstrained_beta|r1|ensemble,1,0.13957138768944377,0.13957138768944377,0.13957138768944377,0.0,0.577224339039526,0.577224339039526,0.577224339039526,0.0
low_volatility|60d|long_q1|unconstrained_beta|r5|ensemble,3,0.15557847086260326,0.1481223517305168,0.16394129897848098,0.006489805538660057,0.6247497020387865,0.6037766267745365,0.6487652054111452,0.018492076294642876
low_volatility|60d|long_q1|unconstrained_beta|r21|ensemble,3,0.16278638161919656,0.1578134899898429,0.17123157296624014,0.0060029929583762616,0.6533000380467362,0.6397149875590348,0.6757787348377913,0.016009813144305593
low_volatility|60d|long_q1|unconstrained_beta|r63|ensemble,3,0.16925288857228127,0.1660315127239913,0.17407199021220032,0.0034714901064265957,0.6879337832386012,0.6816946786762716,0.6993989845651681,0.008117662935179591
low_volatility|60d|long_q10|unconstrained_beta|r1|ensemble,1,0.09976212734578471,0.09976212734578471,0.09976212734578471,0.0,0.7990725318089761,0.7990725318089761,0.7990725318089761,0.0
low_volatility|60d|long_q10|unconstrained_beta|r5|ensemble,3,0.11030654852780075,0.1044759477951458,0.11354505783071911,0.004131294606974072,0.8684145851562266,0.8266243513361051,0.8950697334363259,0.029922073161677228
low_volatility|60d|long_q10|unconstrained_beta|r21|ensemble,3,0.11838037682735776,0.1168241998862023,0.12023486332785138,0.0014082844700662783,0.9123461722533857,0.9040286524420275,0.9242141900928494,0.00861465842808543
low_volatility|60d|long_q10|unconstrained_beta|r63|ensemble,3,0.12185432564542557,0.1188481487693136,0.12759460361805708,0.004060508975466753,0.9210898118966718,0.9057588578444474,0.9500394823366548,0.020482439688549854
low_volatility|60d|middle_minus_q1|unconstrained_beta|r1|ensemble,1,-0.10657940760863926,-0.10657940760863926,-0.10657940760863926,0.0,-0.5121720772250662,-0.5121720772250662,-0.5121720772250662,0.0
low_volatility|60d|middle_minus_q1|unconstrained_beta|r5|ensemble,3,-0.09882638468356393,-0.10853498269262529,-0.08170133770457688,0.012145339636496732,-0.466754135299954,-0.526215253261849,-0.36895133995210777,0.06969240884510416
low_volatility|60d|middle_minus_q1|unconstrained_beta|r21|ensemble,3,-0.08372869009274164,-0.0844075958675351,-0.08327356721114698,0.0004892608955309901,-0.3895704935174174,-0.4071958787314156,-0.36529098987995534,0.01774284637834678
low_volatility|60d|middle_minus_q1|unconstrained_beta|r63|ensemble,3,-0.08310201327311166,-0.0873687152377135,-0.07499799447953925,0.005733087205197929,-0.35548752068455886,-0.37168506862310113,-0.3408934133230362,0.01262166854507304
low_volatility|60d|middle_minus_q1|beta_neutral|r1|ensemble,1,-0.029386378596454876,-0.029386378596454876,-0.029386378596454876,0.0,-0.15744717745743594,-0.15744717745743594,-0.15744717745743594,0.0
low_volatility|60d|middle_minus_q1|beta_neutral|r5|ensemble,3,-0.020403727237059337,-0.026180921956555525,-0.009966683060893544,0.007394188414357024,-0.08955328759714498,-0.1335936290684173,-0.009339103904136893,0.05681083759144596
low_volatility|60d|middle_minus_q1|beta_neutral|r21|ensemble,3,-0.008429280560974028,-0.010180750307039355,-0.00655990152208219,0.0014805547230419146,0.0003129789161125778,-0.009955607084243907,0.013391949225196749,0.00973655624875252
low_volatility|60d|middle_minus_q1|beta_neutral|r63|ensemble,3,-0.008466238382744776,-0.01116072254766709,-0.006868083289044424,0.001916270862112477,0.004353918363648164,-0.010601629886441267,0.013692183791786603,0.010683718000909987
low_volatility|60d|q10_minus_middle|unconstrained_beta|r1|ensemble,1,-0.07147374281271657,-0.07147374281271657,-0.07147374281271657,0.0,-0.6034059917155304,-0.6034059917155304,-0.6034059917155304,0.0
low_volatility|60d|q10_minus_middle|unconstrained_beta|r5|ensemble,3,-0.049194837567489026,-0.05414732543329248,-0.045052826927862055,0.003756783266477861,-0.39329647080051244,-0.43741092147289545,-0.35608233239025394,0.03355885956077182
low_volatility|60d|q10_minus_middle|unconstrained_beta|r21|ensemble,3,-0.03385585683783857,-0.0355485178258782,-0.03230826009260035,0.0013268007311879673,-0.25791092473068095,-0.27147286555824807,-0.24799566786243843,0.009925335622752817
low_volatility|60d|q10_minus_middle|unconstrained_beta|r63|ensemble,3,-0.020408865953219002,-0.027365490243019708,-0.013169287458610568,0.005799028118890857,-0.13547495137694435,-0.19641427447744345,-0.07444349364981909,0.04979440537863106
low_volatility|60d|q10_minus_middle|beta_neutral|r1|ensemble,1,-0.0010559318911800286,-0.0010559318911800286,-0.0010559318911800286,0.0,0.04128035896423871,0.04128035896423871,0.04128035896423871,0.0
low_volatility|60d|q10_minus_middle|beta_neutral|r5|ensemble,3,0.023748098449385857,0.016287294041138045,0.028456521288539705,0.005335680286282895,0.27753020894047475,0.20673400171546635,0.3248749446370399,0.05100195575489673
low_volatility|60d|q10_minus_middle|beta_neutral|r21|ensemble,3,0.03471725935484393,0.03007007687863439,0.040878390539765386,0.0045404802659928375,0.37725115998053393,0.325311564100162,0.4441053576060216,0.04963080597632724
low_volatility|60d|q10_minus_middle|beta_neutral|r63|ensemble,3,0.04734016949026176,0.0425039771745197,0.05288455116774782,0.004267335486872849,0.4875391782610596,0.45341503867006017,0.5171530201435991,0.026215639856702607
low_volatility|60d|q10_minus_q1|unconstrained_beta|r1|ensemble,1,-0.1459236863463943,-0.1459236863463943,-0.1459236863463943,0.0,-0.44574424136632074,-0.44574424136632074,-0.44574424136632074,0.0
low_volatility|60d|q10_minus_q1|unconstrained_beta|r5|ensemble,3,-0.13656522555464956,-0.14594795185474085,-0.12054793155462828,0.011381369988867723,-0.4049088929065196,-0.44776915697808145,-0.34024834565492096,0.046523259250579985
low_volatility|60d|q10_minus_q1|unconstrained_beta|r21|ensemble,3,-0.11529392329529657,-0.12040016022528188,-0.11071043993938179,0.003973044448039697,-0.3245600587069602,-0.35398272650075685,-0.2895102954547716,0.026619813970276893
low_volatility|60d|q10_minus_q1|unconstrained_beta|r63|ensemble,3,-0.10579595521650582,-0.11800134431143361,-0.08935936237827802,0.012069744435372,-0.25371348256300563,-0.2925556165420949,-0.23004237972567984,0.02768388621255531
low_volatility|60d|q10_minus_q1|beta_neutral|r1|ensemble,1,0.014913696491791528,0.014913696491791528,0.014913696491791528,0.0,0.1722203548697646,0.1722203548697646,0.1722203548697646,0.0
low_volatility|60d|q10_minus_q1|beta_neutral|r5|ensemble,3,0.03233469457043592,0.02900815301994708,0.034168116944246485,0.002356319245750474,0.2658736342561078,0.24753901093411224,0.2767940804342604,0.013043319871485633
low_volatility|60d|q10_minus_q1|beta_neutral|r21|ensemble,3,0.04313044182804789,0.03781596798923181,0.04996634425032598,0.005075691711315255,0.32364652292045143,0.2922586373927644,0.3632683887609053,0.029568508261150296
