path_key,factor_key,family,variant,selection_horizon,selection_evidence,selection_pattern,method,portfolio_type,beta_neutral,rebalance_days,calendar_offset,phase_count,successful_rebalances,skipped_rebalances,beta_neutral_attempts,beta_neutral_success_rate,transaction_cost_bps,sharpe_basis,observations,annualized_return,annualized_volatility,sharpe,maximum_drawdown,positive_month_rate,positive_year_rate,annualized_alpha,alpha_hac_tstat,alpha_raw_p_value,regression_beta,average_estimated_beta,maximum_absolute_estimated_beta,average_gross_exposure,average_net_exposure,annualized_turnover,annualized_cost_drag,unpriced_weight_days,maximum_unpriced_weight,average_maximum_sector_exposure,maximum_sector_exposure,average_unknown_sector_weight,average_holding_count,minimum_holding_count,maximum_position_weight
low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,21,ensemble,3,199.33333333333334,0.0,0.0,,10,self_financing_spread_return,4181,-0.0667410574779217,0.16886356726056295,-0.32426654538308664,-0.7291850740689187,0.46,0.4117647058823529,0.031181012096193603,0.9593346181039595,0.33739020106416584,-0.5782359577837499,-0.620755951669212,1.1985394349522234,2.0111045021083758,-0.0009967886361193995,5.727778781728715,0.005727778781728716,27,0.019909548658858727,,,,417.6853224906322,111.66666666666667,0.02062363568271861
low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,21,ensemble,3,199.33333333333334,0.0,0.0,,25,self_financing_spread_return,4181,-0.07472749795247102,0.1688933268781005,-0.3750467164495988,-0.7612469052988443,0.46,0.4117647058823529,0.02263096848229189,0.6956762067099007,0.48663162941531635,-0.5784784440031747,-0.620755951669212,1.1985394349522234,2.0111045021083758,-0.0009967886361193995,5.727778781728715,0.014319446954321788,27,0.019909548658858727,,,,417.6853224906322,111.66666666666667,0.02062363568271861
low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,63,ensemble,3,66.33333333333333,0.0,0.0,,0,self_financing_spread_return,4181,-0.05956629039879269,0.16953492390965236,-0.27727105356194315,-0.7008144262394824,0.45,0.35294117647058826,0.03233552582844879,0.9395758340763654,0.34743517681832814,-0.5338601335773111,-0.6441959841352024,1.660356088580435,2.044304213193287,-0.006639799492740786,3.783367860084267,0.0,45,0.019405341778060643,,,,414.7736586143666,111.66666666666667,0.03275743521597357
low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,63,ensemble,3,66.33333333333333,0.0,0.0,,5,self_financing_spread_return,4181,-0.06134375858852781,0.16954060614675953,-0.2884113452019802,-0.7089619928981341,0.45,0.35294117647058826,0.030451325235299014,0.8847429579024829,0.3762952809429668,-0.5339012229080529,-0.6441959841352024,1.660356088580435,2.044304213193287,-0.006639799492740786,3.783367860084267,0.0018916839300421337,45,0.019405341778060643,,,,414.7736586143666,111.66666666666667,0.03275743521597357
low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,63,ensemble,3,66.33333333333333,0.0,0.0,,10,self_financing_spread_return,4181,-0.06311815968870049,0.16954803934321783,-0.29954779659532793,-0.716888946088484,0.45,0.35294117647058826,0.028567124642149274,0.8299040345719679,0.4065930436109083,-0.5339423122387948,-0.6441959841352024,1.660356088580435,2.044304213193287,-0.006639799492740786,3.783367860084267,0.0037833678600842674,45,0.019405341778060643,,,,414.7736586143666,111.66666666666667,0.03275743521597357
low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,63,ensemble,3,66.33333333333333,0.0,0.0,,25,self_financing_spread_return,4181,-0.06842300840359572,0.16958084211503238,-0.3329306709984361,-0.7394047278921607,0.45,0.35294117647058826,0.022914522862699807,0.6653835443219229,0.5058052073432501,-0.53406558023102,-0.6441959841352024,1.660356088580435,2.044304213193287,-0.006639799492740786,3.783367860084267,0.009458419650210667,45,0.019405341778060643,,,,414.7736586143666,111.66666666666667,0.03275743521597357
low_volatility|120d|continuous_high_minus_low|beta_neutral|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,1,ensemble,1,4181.0,0.0,4181.0,1.0,0,self_financing_spread_return,4181,0.04381263684644243,0.12481642639252384,0.40604808028061357,-0.2897827635363903,0.565,0.7058823529411765,0.051321391968825604,1.6991810431051158,0.08928507706266252,-0.0043057377419807915,-1.2895289555933788e-18,4.440892098500626e-16,2.0,0.6132951080391452,17.333445339768286,0.0,0,0.0,,,,418.9626883520689,335.0,0.017974044091231114
low_volatility|120d|continuous_high_minus_low|beta_neutral|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,1,ensemble,1,4181.0,0.0,4181.0,1.0,5,self_financing_spread_return,4181,0.034805060236199115,0.12481936233595094,0.3365994926892658,-0.32199988036584304,0.555,0.7058823529411765,0.042652993896523654,1.4112915349654351,0.15815866946256285,-0.004298593458602589,-1.2895289555933788e-18,4.440892098500626e-16,2.0,0.6132951080391452,17.333445339768286,0.008666722669884143,0,0.0,,,,418.9626883520689,335.0,0.017974044091231114
low_volatility|120d|continuous_high_minus_low|beta_neutral|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,1,ensemble,1,4181.0,0.0,4181.0,1.0,10,self_financing_spread_return,4181,0.0258747574580942,0.12482347883797792,0.26715164539894104,-0.3589220257007012,0.55,0.7058823529411765,0.03398459582422081,1.1237390430481577,0.26112374796730486,-0.004291449175224743,-1.2895289555933788e-18,4.440892098500626e-16,2.0,0.6132951080391452,17.333445339768286,0.017333445339768286,0,0.0,,,,418.9626883520689,335.0,0.017974044091231114
low_volatility|120d|continuous_high_minus_low|beta_neutral|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,1,ensemble,1,4181.0,0.0,4181.0,1.0,25,self_financing_spread_return,4181,-0.00045907125784838687,0.1248429103603888,0.058832246721150484,-0.4580649629686857,0.515,0.5294117647058824,0.0079794016073143,0.26329550906439236,0.7923228208591533,-0.004270016325090072,-1.2895289555933788e-18,4.440892098500626e-16,2.0,0.6132951080391452,17.333445339768286,0.043333613349420715,0,0.0,,,,418.9626883520689,335.0,0.017974044091231114
low_volatility|120d|continuous_high_minus_low|beta_neutral|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,5,ensemble,3,836.3333333333334,0.0,836.3333333333334,1.0,0,self_financing_spread_return,4181,0.04124320224292766,0.12485162909331521,0.3862225029767609,-0.29182885782471923,0.555,0.7058823529411765,0.04753648044643296,1.5593807835778901,0.11890628175366862,0.004602510707104666,-0.0007924081787719755,0.16852301214372534,2.0007835556810973,0.6133341352184197,9.45573922224016,0.0,21,0.012704776049788003,,,,418.6559036913019,111.66666666666667,0.018205270484701334
low_volatility|120d|continuous_high_minus_low|beta_neutral|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,5,ensemble,3,836.3333333333334,0.0,836.3333333333334,1.0,5,self_financing_spread_return,4181,0.03633185876414036,0.12485445676174402,0.3483455115296456,-0.3095116622509041,0.545,0.7058823529411765,0.04281803793695424,1.4042176015260983,0.16025406201921544,0.0045380743673039325,-0.0007924081787719755,0.16852301214372534,2.0007835556810973,0.6133341352184197,9.45573922224016,0.00472786961112008,21,0.012704776049788003,,,,418.6559036913019,111.66666666666667,0.018205270484701334
low_volatility|120d|continuous_high_minus_low|beta_neutral|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,5,ensemble,3,836.3333333333334,0.0,836.3333333333334,1.0,10,self_financing_spread_return,4181,0.03144348128769403,0.12485812527309312,0.3104681448717774,-0.33175791948089106,0.545,0.7058823529411765,0.03809959542747561,1.2491277278021293,0.211618360507428,0.0044736380275033506,-0.0007924081787719755,0.16852301214372534,2.0007835556810973,0.6133341352184197,9.45573922224016,0.00945573922224016,21,0.012704776049788003,,,,418.6559036913019,111.66666666666667,0.018205270484701334
low_volatility|120d|continuous_high_minus_low|beta_neutral|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,5,ensemble,3,836.3333333333334,0.0,836.3333333333334,1.0,25,self_financing_spread_return,4181,0.016915082590003072,0.12487417503867512,0.19684144678377455,-0.3962423341387027,0.54,0.7058823529411765,0.02394426789903928,0.7843369054403361,0.4328424498166926,0.004280329008101076,-0.0007924081787719755,0.16852301214372534,2.0007835556810973,0.6133341352184197,9.45573922224016,0.0236393480556004,21,0.012704776049788003,,,,418.6559036913019,111.66666666666667,0.018205270484701334
low_volatility|120d|continuous_high_minus_low|beta_neutral|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,21,ensemble,3,199.33333333333334,0.0,199.33333333333334,1.0,0,self_financing_spread_return,4181,0.03938596978944586,0.12466909477291734,0.3723121484499671,-0.3087579504662802,0.565,0.7058823529411765,0.041074973865361825,1.3363044200999548,0.1814497923770979,0.035936081544596786,-0.0025608727201875342,0.3314437730685428,2.0008440015197166,0.613726086286417,5.394137901335215,0.0,27,0.019528982204112644,,,,417.46145260304553,111.66666666666667,0.018387059951683434
low_volatility|120d|continuous_high_minus_low|beta_neutral|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,21,ensemble,3,199.33333333333334,0.0,199.33333333333334,1.0,5,self_financing_spread_return,4181,0.0365863295922777,0.12466529836508142,0.35068169308871694,-0.31362313062436253,0.56,0.7058823529411765,0.038391509576653784,1.248725048017222,0.21176565615244558,0.03583840784243913,-0.0025608727201875342,0.3314437730685428,2.0008440015197166,0.613726086286417,5.394137901335215,0.0026970689506676075,27,0.019528982204112644,,,,417.46145260304553,111.66666666666667,0.018387059951683434
low_volatility|120d|continuous_high_minus_low|beta_neutral|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,21,ensemble,3,199.33333333333334,0.0,199.33333333333334,1.0,10,self_financing_spread_return,4181,0.033793987958707694,0.12466315280401093,0.3290455628410569,-0.32660621971168047,0.555,0.7058823529411765,0.03570804528794601,1.1611714050339017,0.24557220099967036,0.03574073414028148,-0.0025608727201875342,0.3314437730685428,2.0008440015197166,0.613726086286417,5.394137901335215,0.005394137901335215,27,0.019528982204112644,,,,417.46145260304553,111.66666666666667,0.018387059951683434
low_volatility|120d|continuous_high_minus_low|beta_neutral|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,21,ensemble,3,199.33333333333334,0.0,199.33333333333334,1.0,25,self_financing_spread_return,4181,0.02546057056414197,0.12466662172583347,0.26411171622124585,-0.3641071017398353,0.545,0.7058823529411765,0.027657652421821916,0.8986944982834502,0.3688154083053785,0.035447713033808545,-0.0025608727201875342,0.3314437730685428,2.0008440015197166,0.613726086286417,5.394137901335215,0.013485344753338038,27,0.019528982204112644,,,,417.46145260304553,111.66666666666667,0.018387059951683434
low_volatility|120d|continuous_high_minus_low|beta_neutral|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,63,ensemble,3,66.33333333333333,0.0,66.33333333333333,1.0,0,self_financing_spread_return,4181,0.03621712515956266,0.12843385783006034,0.3413735777278972,-0.32160105974223263,0.56,0.7058823529411765,0.030325405933970744,0.9502401030554121,0.34199026581970426,0.09095988642932114,-0.010173868780487243,0.5275790898987817,2.00949191344909,0.6131700010489067,3.523211317716431,0.0,45,0.01904106105266754,,,,414.57625767360287,111.66666666666667,0.018820295805582445
low_volatility|120d|continuous_high_minus_low|beta_neutral|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,63,ensemble,3,66.33333333333333,0.0,66.33333333333333,1.0,5,self_financing_spread_return,4181,0.03439318418914716,0.12843335458880462,0.32765566292145376,-0.32386526739814325,0.56,0.7058823529411765,0.02857044855560582,0.8951688709425926,0.3706968224753374,0.0909124352149305,-0.010173868780487243,0.5275790898987817,2.00949191344909,0.6131700010489067,3.523211317716431,0.0017616056588582155,45,0.01904106105266754,,,,414.57625767360287,111.66666666666667,0.018820295805582445
low_volatility|120d|continuous_high_minus_low|beta_neutral|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,63,ensemble,3,66.33333333333333,0.0,66.33333333333333,1.0,10,self_financing_spread_return,4181,0.03257217034212312,0.1284348924488182,0.3139326514814924,-0.326122398560331,0.56,0.7058823529411765,0.026815491177240688,0.8400906223695731,0.40085757761398444,0.0908649840005399,-0.010173868780487243,0.5275790898987817,2.00949191344909,0.6131700010489067,3.523211317716431,0.003523211317716431,45,0.01904106105266754,,,,414.57625767360287,111.66666666666667,0.018820295805582445
low_volatility|120d|continuous_high_minus_low|beta_neutral|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,63,ensemble,3,66.33333333333333,0.0,66.33333333333333,1.0,25,self_financing_spread_return,4181,0.02712664902955475,0.1284517514168788,0.2727395859790924,-0.33469688662614994,0.555,0.7058823529411765,0.021550619042145575,0.6748469999626593,0.49977297614507954,0.09072263035736805,-0.010173868780487243,0.5275790898987817,2.00949191344909,0.6131700010489067,3.523211317716431,0.008808028294291077,45,0.01904106105266754,,,,414.57625767360287,111.66666666666667,0.018820295805582445
low_volatility|120d|long_q1|unconstrained_beta|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,long_q1,long_only,False,1,ensemble,1,4181.0,0.0,0.0,,0,return_minus_risk_free,4181,0.17707610691706188,0.3113680247021106,0.6319554216711478,-0.6069291252912332,0.6,0.7647058823529411,-0.0065671315475506935,-0.19878195771150406,0.84243331000366,1.5204636282721806,1.4685852823606786,1.9478948166844456,1.0,1.0,13.44914598065045,0.0,0,0.0,,,,41.53575699593399,33.0,0.030303030303030304
low_volatility|120d|long_q1|unconstrained_beta|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,long_q1,long_only,False,1,ensemble,1,4181.0,0.0,0.0,,5,return_minus_risk_free,4181,0.16918714983303573,0.3113495834778535,0.6103691483300154,-0.6077742494423243,0.6,0.7647058823529411,-0.013286795562575211,-0.40224949049673964,0.6875004229998511,1.5203676365001442,1.4685852823606786,1.9478948166844456,1.0,1.0,13.44914598065045,0.006724572990325225,0,0.0,,,,41.53575699593399,33.0,0.030303030303030304
