walk_key,path_key,factor_key,family,variant,selection_horizon,selection_evidence,selection_pattern,method,portfolio_type,beta_neutral,rebalance_days,calendar_offset,phase_count,successful_rebalances,skipped_rebalances,beta_neutral_attempts,beta_neutral_success_rate,walk_forward_scheme,complete_oos_periods,positive_oos_period_rate,median_oos_annualized_return,worst_oos_annualized_return,best_oos_annualized_return,median_oos_sharpe,stitched_oos_annualized_return,stitched_oos_sharpe,orientation_positive_rate,orientation_changes,post_selection_oos_warning
long|low_volatility|120d|continuous_high_minus_low|beta_neutral|r1|ensemble,low_volatility|120d|continuous_high_minus_low|beta_neutral|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,1,ensemble,1,4181.0,0.0,4181.0,1.0,long,12,0.5833333333333334,0.02221915959123788,-0.13078411123814748,0.11022300715913635,0.2808018216403301,0.00012719659173776598,0.067730789197608,0.9166666666666666,2,True
long|low_volatility|120d|continuous_high_minus_low|beta_neutral|r21|ensemble,low_volatility|120d|continuous_high_minus_low|beta_neutral|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,21,ensemble,3,199.33333333333334,0.0,199.33333333333334,1.0,long,12,0.5833333333333334,0.040480424934074444,-0.13545593059512762,0.1342153639630157,0.3627493086369291,0.004695566297418852,0.10185467985286638,0.9166666666666666,2,True
long|low_volatility|120d|continuous_high_minus_low|beta_neutral|r5|ensemble,low_volatility|120d|continuous_high_minus_low|beta_neutral|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,5,ensemble,3,836.3333333333334,0.0,836.3333333333334,1.0,long,12,0.5833333333333334,0.029897515967235777,-0.12854443943485727,0.11735605091926304,0.34200899150034514,0.0034669457721347996,0.09274872199597163,0.9166666666666666,2,True
long|low_volatility|120d|continuous_high_minus_low|beta_neutral|r63|ensemble,low_volatility|120d|continuous_high_minus_low|beta_neutral|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,63,ensemble,3,66.33333333333333,0.0,66.33333333333333,1.0,long,12,0.5833333333333334,0.04300926799330018,-0.1298011263852411,0.13326615782601148,0.3765393560135184,0.002830884181801885,0.0893285404725571,0.9166666666666666,2,True
long|low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r1|ensemble,low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,1,ensemble,1,4181.0,0.0,0.0,,long,12,0.5,0.008207369660981845,-0.13559998445264698,0.20924822345553484,-0.00558546309203195,0.007759451880212875,0.13207736778924234,0.16666666666666666,2,True
long|low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r21|ensemble,low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,21,ensemble,3,199.33333333333334,0.0,0.0,,long,12,0.5,0.026998872462530354,-0.14026634530349646,0.24701649422194683,0.11728204752396754,0.02335738902657014,0.21965266390883303,0.16666666666666666,2,True
long|low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r5|ensemble,low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,5,ensemble,3,836.3333333333334,0.0,0.0,,long,12,0.5,0.013640765882324324,-0.12896689570653863,0.22983522576935256,0.10676265834546755,0.021393537978888766,0.20762542247980434,0.16666666666666666,2,True
long|low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r63|ensemble,low_volatility|120d|continuous_high_minus_low|unconstrained_beta|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,63,ensemble,3,66.33333333333333,0.0,0.0,,long,12,0.5,0.030508340843383608,-0.1385696634682443,0.22548843760711512,0.2093391219234319,0.021807875868017135,0.2112191866356077,0.16666666666666666,2,True
long|low_volatility|120d|long_q10|unconstrained_beta|r1|ensemble,low_volatility|120d|long_q10|unconstrained_beta|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,long_q10,long_only,False,1,ensemble,1,4181.0,0.0,0.0,,long,12,0.9166666666666666,0.1329598424841466,-0.033896348529882436,0.23317214069514391,0.7999436138504493,0.09362625477812836,0.5874649911983345,1.0,0,True
long|low_volatility|120d|long_q10|unconstrained_beta|r21|ensemble,low_volatility|120d|long_q10|unconstrained_beta|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,long_q10,long_only,False,21,ensemble,3,199.33333333333334,0.0,0.0,,long,12,0.9166666666666666,0.11005109988264816,-0.04114027606119397,0.23910025274975233,0.8096355454268117,0.09719844223335894,0.5976556553210056,1.0,0,True
long|low_volatility|120d|long_q10|unconstrained_beta|r5|ensemble,low_volatility|120d|long_q10|unconstrained_beta|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,long_q10,long_only,False,5,ensemble,3,836.3333333333334,0.0,0.0,,long,12,0.9166666666666666,0.12851215654027925,-0.02298530643936869,0.234128205953545,0.8392180657089061,0.09793980746533326,0.6137717260691631,1.0,0,True
long|low_volatility|120d|long_q10|unconstrained_beta|r63|ensemble,low_volatility|120d|long_q10|unconstrained_beta|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,long_q10,long_only,False,63,ensemble,3,66.33333333333333,0.0,0.0,,long,12,0.75,0.1000001189161197,-0.025198466718706625,0.2504150722186147,0.7716708039860151,0.09782033233298426,0.5892738216741931,1.0,0,True
long|low_volatility|120d|long_q1|unconstrained_beta|r1|ensemble,low_volatility|120d|long_q1|unconstrained_beta|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,long_q1,long_only,False,1,ensemble,1,4181.0,0.0,0.0,,long,12,0.75,0.1286043258962617,-0.16926100888573348,0.39615919079202055,0.8753380488581433,0.12451060508597678,0.47222439771677643,1.0,0,True
long|low_volatility|120d|long_q1|unconstrained_beta|r21|ensemble,low_volatility|120d|long_q1|unconstrained_beta|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,long_q1,long_only,False,21,ensemble,3,199.33333333333334,0.0,0.0,,long,12,0.75,0.14644973264102845,-0.158282405453939,0.40353165779438394,0.9382363247309315,0.13086330186325346,0.49576795918645955,1.0,0,True
long|low_volatility|120d|long_q1|unconstrained_beta|r5|ensemble,low_volatility|120d|long_q1|unconstrained_beta|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,long_q1,long_only,False,5,ensemble,3,836.3333333333334,0.0,0.0,,long,12,0.75,0.1374861204672636,-0.15991544188103235,0.40812473224024526,0.8966409110358748,0.1329939312943227,0.49752045916891097,1.0,0,True
long|low_volatility|120d|long_q1|unconstrained_beta|r63|ensemble,low_volatility|120d|long_q1|unconstrained_beta|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,long_q1,long_only,False,63,ensemble,3,66.33333333333333,0.0,0.0,,long,12,0.75,0.1746520543776895,-0.17685779040346827,0.40748156103837174,0.9868069967727562,0.14016784829697637,0.5331318406350231,1.0,0,True
long|low_volatility|120d|middle_minus_q1|beta_neutral|r1|ensemble,low_volatility|120d|middle_minus_q1|beta_neutral|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,middle_minus_q1,market_neutral,True,1,ensemble,1,4181.0,0.0,4181.0,1.0,long,12,0.4166666666666667,-0.07308879345484959,-0.1714869589410113,0.12224271361716177,-0.29706485117071485,-0.04301494327358413,-0.2542146547060338,0.9166666666666666,2,True
long|low_volatility|120d|middle_minus_q1|beta_neutral|r21|ensemble,low_volatility|120d|middle_minus_q1|beta_neutral|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,middle_minus_q1,market_neutral,True,21,ensemble,3,199.33333333333334,0.0,199.33333333333334,1.0,long,12,0.4166666666666667,-0.0566683632547727,-0.13406109755769346,0.13560627197429453,-0.3069532431858753,-0.024649187280586293,-0.1217211435764508,0.9166666666666666,2,True
long|low_volatility|120d|middle_minus_q1|beta_neutral|r5|ensemble,low_volatility|120d|middle_minus_q1|beta_neutral|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,middle_minus_q1,market_neutral,True,5,ensemble,3,836.3333333333334,0.0,836.3333333333334,1.0,long,12,0.4166666666666667,-0.0724917089523272,-0.14751775698794833,0.13024057045502846,-0.38652418165268176,-0.03546593443104318,-0.1979780002194009,0.9166666666666666,2,True
long|low_volatility|120d|middle_minus_q1|beta_neutral|r63|ensemble,low_volatility|120d|middle_minus_q1|beta_neutral|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,middle_minus_q1,market_neutral,True,63,ensemble,3,66.33333333333333,0.0,66.33333333333333,1.0,long,12,0.4166666666666667,-0.03097191848273062,-0.16381843623198833,0.1276072914420321,-0.08096364939461992,-0.02266303607262432,-0.10420060358611834,0.9166666666666666,2,True
long|low_volatility|120d|middle_minus_q1|unconstrained_beta|r1|ensemble,low_volatility|120d|middle_minus_q1|unconstrained_beta|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,middle_minus_q1,market_neutral,False,1,ensemble,1,4181.0,0.0,0.0,,long,12,0.3333333333333333,-0.0222318400400367,-0.14038464048811938,0.2634221689136007,-0.08039684543973681,0.0031743818416591907,0.11217175153549626,0.08333333333333333,2,True
long|low_volatility|120d|middle_minus_q1|unconstrained_beta|r21|ensemble,low_volatility|120d|middle_minus_q1|unconstrained_beta|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,middle_minus_q1,market_neutral,False,21,ensemble,3,199.33333333333334,0.0,0.0,,long,12,0.4166666666666667,-0.017148652820072274,-0.1505517628572285,0.26497089383361994,-0.10921638926434658,0.02197283854587173,0.20897245092905997,0.16666666666666666,2,True
long|low_volatility|120d|middle_minus_q1|unconstrained_beta|r5|ensemble,low_volatility|120d|middle_minus_q1|unconstrained_beta|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,middle_minus_q1,market_neutral,False,5,ensemble,3,836.3333333333334,0.0,0.0,,long,12,0.4166666666666667,-0.025670707177670726,-0.13826607145583802,0.26749238959725274,-0.09886329184113392,0.025432174580959588,0.22610593921778047,0.16666666666666666,2,True
long|low_volatility|120d|middle_minus_q1|unconstrained_beta|r63|ensemble,low_volatility|120d|middle_minus_q1|unconstrained_beta|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,middle_minus_q1,market_neutral,False,63,ensemble,3,66.33333333333333,0.0,0.0,,long,12,0.3333333333333333,-0.020496221200330844,-0.14309813998289644,0.3676969831658168,-0.021541260322582547,0.018235772584592524,0.19004729036069712,0.08333333333333333,2,True
long|low_volatility|120d|q10_minus_middle|beta_neutral|r1|ensemble,low_volatility|120d|q10_minus_middle|beta_neutral|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_middle,market_neutral,True,1,ensemble,1,4181.0,0.0,4181.0,1.0,long,12,0.6666666666666666,0.01676988947825475,-0.11226183740084783,0.12969198986454433,0.268455385198229,0.018053437027209185,0.21268168167331658,1.0,0,True
long|low_volatility|120d|q10_minus_middle|beta_neutral|r21|ensemble,low_volatility|120d|q10_minus_middle|beta_neutral|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_middle,market_neutral,True,21,ensemble,3,199.33333333333334,0.0,199.33333333333334,1.0,long,12,0.5833333333333334,0.027401948433119938,-0.1007444838134478,0.146920706437484,0.3255107053125798,0.009881559046610144,0.1419106489280871,0.9166666666666666,2,True
long|low_volatility|120d|q10_minus_middle|beta_neutral|r5|ensemble,low_volatility|120d|q10_minus_middle|beta_neutral|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_middle,market_neutral,True,5,ensemble,3,836.3333333333334,0.0,836.3333333333334,1.0,long,12,0.6666666666666666,0.03225153348907073,-0.10239989995357557,0.13589996858372788,0.4716290344794286,0.02908657162665307,0.30455356730685557,1.0,0,True
long|low_volatility|120d|q10_minus_middle|beta_neutral|r63|ensemble,low_volatility|120d|q10_minus_middle|beta_neutral|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_middle,market_neutral,True,63,ensemble,3,66.33333333333333,0.0,66.33333333333333,1.0,long,12,0.6666666666666666,0.04240428946154162,-0.12127936689816199,0.15315181737571226,0.42934176690769355,0.011861000582577663,0.15489243667905433,0.9166666666666666,2,True
long|low_volatility|120d|q10_minus_middle|unconstrained_beta|r1|ensemble,low_volatility|120d|q10_minus_middle|unconstrained_beta|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_middle,market_neutral,False,1,ensemble,1,4181.0,0.0,0.0,,long,12,0.3333333333333333,-0.05470733573452885,-0.12621826026753669,0.09620972307115494,-0.4216325813207657,-0.03339536419692679,-0.2313475978146471,0.3333333333333333,2,True
long|low_volatility|120d|q10_minus_middle|unconstrained_beta|r21|ensemble,low_volatility|120d|q10_minus_middle|unconstrained_beta|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_middle,market_neutral,False,21,ensemble,3,199.33333333333334,0.0,0.0,,long,12,0.3333333333333333,-0.03830992062759786,-0.11400859022691268,0.12440873887829684,-0.32286589458882375,-0.019428636253541742,-0.11497322768407256,0.16666666666666666,2,True
long|low_volatility|120d|q10_minus_middle|unconstrained_beta|r5|ensemble,low_volatility|120d|q10_minus_middle|unconstrained_beta|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_middle,market_neutral,False,5,ensemble,3,836.3333333333334,0.0,0.0,,long,12,0.3333333333333333,-0.05161996287990228,-0.12305243151643275,0.11816857144927218,-0.3447037687478004,-0.022608179821806296,-0.13768046076048743,0.3333333333333333,2,True
long|low_volatility|120d|q10_minus_middle|unconstrained_beta|r63|ensemble,low_volatility|120d|q10_minus_middle|unconstrained_beta|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_middle,market_neutral,False,63,ensemble,3,66.33333333333333,0.0,0.0,,long,12,0.4166666666666667,-0.015571113801153558,-0.1245916403761147,0.1565107267925463,-0.18206649260868796,-0.006028861152259868,0.0017543906684579981,0.08333333333333333,2,True
long|low_volatility|120d|q10_minus_q1|beta_neutral|r1|ensemble,low_volatility|120d|q10_minus_q1|beta_neutral|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_q1,market_neutral,True,1,ensemble,1,4181.0,0.0,4181.0,1.0,long,12,0.6666666666666666,0.03749646743623969,-0.17513556636023664,0.19155527345995016,0.2895930113192379,0.020663047093599562,0.202399702334086,1.0,0,True
long|low_volatility|120d|q10_minus_q1|beta_neutral|r21|ensemble,low_volatility|120d|q10_minus_q1|beta_neutral|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_q1,market_neutral,True,21,ensemble,3,199.33333333333334,0.0,199.33333333333334,1.0,long,12,0.5833333333333334,0.045184428743095584,-0.19970726190188992,0.21269676447673502,0.3481210678732102,-0.0032329359717722106,0.08386757804325766,0.9166666666666666,2,True
long|low_volatility|120d|q10_minus_q1|beta_neutral|r5|ensemble,low_volatility|120d|q10_minus_q1|beta_neutral|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_q1,market_neutral,True,5,ensemble,3,836.3333333333334,0.0,836.3333333333334,1.0,long,12,0.5833333333333334,0.040441440591050704,-0.19620061738036565,0.2026342711404998,0.31371056473355713,-0.004496163749230342,0.0765863085586788,0.9166666666666666,2,True
long|low_volatility|120d|q10_minus_q1|beta_neutral|r63|ensemble,low_volatility|120d|q10_minus_q1|beta_neutral|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_q1,market_neutral,True,63,ensemble,3,66.33333333333333,0.0,66.33333333333333,1.0,long,12,0.6666666666666666,0.03632113054067854,-0.19426034972976014,0.20969360651504543,0.30563255505997855,-0.0003280978378786825,0.10592166264957083,0.9166666666666666,2,True
long|low_volatility|120d|q10_minus_q1|unconstrained_beta|r1|ensemble,low_volatility|120d|q10_minus_q1|unconstrained_beta|r1|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_q1,market_neutral,False,1,ensemble,1,4181.0,0.0,0.0,,long,12,0.4166666666666667,-0.04164586780341334,-0.1963310233581671,0.321824211802326,-0.01485615772433499,-0.006662366331173786,0.11677725550928814,0.16666666666666666,2,True
long|low_volatility|120d|q10_minus_q1|unconstrained_beta|r21|ensemble,low_volatility|120d|q10_minus_q1|unconstrained_beta|r21|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_q1,market_neutral,False,21,ensemble,3,199.33333333333334,0.0,0.0,,long,12,0.5833333333333334,0.029582699368597698,-0.19373213928905364,0.33678058122744337,0.2265681249433373,0.02128071423532929,0.21378829017227724,0.16666666666666666,2,True
long|low_volatility|120d|q10_minus_q1|unconstrained_beta|r5|ensemble,low_volatility|120d|q10_minus_q1|unconstrained_beta|r5|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_q1,market_neutral,False,5,ensemble,3,836.3333333333334,0.0,0.0,,long,12,0.5,0.008960922413458028,-0.18704980188106646,0.34569451930120865,0.0941626726944549,0.024389613678418298,0.22547782270110125,0.16666666666666666,2,True
long|low_volatility|120d|q10_minus_q1|unconstrained_beta|r63|ensemble,low_volatility|120d|q10_minus_q1|unconstrained_beta|r63|ensemble,low_volatility|120d,low_volatility,120d,63,low_volatility_family_sensitivity,lower_tail,q10_minus_q1,market_neutral,False,63,ensemble,3,66.33333333333333,0.0,0.0,,long,12,0.5,0.011186180921281486,-0.21216648265083327,0.4209242787562437,0.20852976611000945,0.0068351104486670256,0.16998179300957553,0.16666666666666666,2,True
long|low_volatility|180d|continuous_high_minus_low|beta_neutral|r1|ensemble,low_volatility|180d|continuous_high_minus_low|beta_neutral|r1|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,1,ensemble,1,4181.0,0.0,4181.0,1.0,long,12,0.5833333333333334,0.026243395315398654,-0.12281464517525542,0.12603890323840194,0.3135785913145204,0.004152862550039993,0.09815570627944831,0.9166666666666666,2,True
long|low_volatility|180d|continuous_high_minus_low|beta_neutral|r21|ensemble,low_volatility|180d|continuous_high_minus_low|beta_neutral|r21|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,21,ensemble,3,199.33333333333334,0.0,199.33333333333334,1.0,long,12,0.5833333333333334,0.042826123236975655,-0.12690779995909574,0.14876713943799635,0.41779176202431556,0.0076255440247949835,0.12387156779582714,0.9166666666666666,2,True
long|low_volatility|180d|continuous_high_minus_low|beta_neutral|r5|ensemble,low_volatility|180d|continuous_high_minus_low|beta_neutral|r5|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,5,ensemble,3,836.3333333333334,0.0,836.3333333333334,1.0,long,12,0.5833333333333334,0.03261094116447838,-0.11841228614228683,0.13462179870882807,0.363098852223598,0.0066970970952608955,0.11698646799144607,0.9166666666666666,2,True
long|low_volatility|180d|continuous_high_minus_low|beta_neutral|r63|ensemble,low_volatility|180d|continuous_high_minus_low|beta_neutral|r63|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,True,63,ensemble,3,66.33333333333333,0.0,66.33333333333333,1.0,long,12,0.5833333333333334,0.04557749863175964,-0.12102155289166316,0.1433190563667357,0.42590314651475547,0.008391187922426768,0.12983651679981184,0.9166666666666666,2,True
long|low_volatility|180d|continuous_high_minus_low|unconstrained_beta|r1|ensemble,low_volatility|180d|continuous_high_minus_low|unconstrained_beta|r1|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,1,ensemble,1,4181.0,0.0,0.0,,long,12,0.5,0.02390629569058428,-0.14350823075225805,0.20777159106555065,0.053874797534317065,0.011890517944401768,0.1551459643385006,0.16666666666666666,2,True
long|low_volatility|180d|continuous_high_minus_low|unconstrained_beta|r21|ensemble,low_volatility|180d|continuous_high_minus_low|unconstrained_beta|r21|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,21,ensemble,3,199.33333333333334,0.0,0.0,,long,12,0.5,0.03006113356433371,-0.14575015646745715,0.23611779558171486,0.17035283440025886,0.023107309202784032,0.21800502807919403,0.16666666666666666,2,True
long|low_volatility|180d|continuous_high_minus_low|unconstrained_beta|r5|ensemble,low_volatility|180d|continuous_high_minus_low|unconstrained_beta|r5|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,5,ensemble,3,836.3333333333334,0.0,0.0,,long,12,0.5,0.029133138051364527,-0.1368919925709886,0.2235264294701682,0.17558383709462022,0.02357362457397283,0.21944676247542236,0.16666666666666666,2,True
long|low_volatility|180d|continuous_high_minus_low|unconstrained_beta|r63|ensemble,low_volatility|180d|continuous_high_minus_low|unconstrained_beta|r63|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,continuous_high_minus_low,market_neutral,False,63,ensemble,3,66.33333333333333,0.0,0.0,,long,12,0.5,0.026005096698552,-0.15127436831966845,0.21969017053930795,0.13221398976681364,0.02117536445016377,0.20736682294907138,0.16666666666666666,2,True
long|low_volatility|180d|long_q10|unconstrained_beta|r1|ensemble,low_volatility|180d|long_q10|unconstrained_beta|r1|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,long_q10,long_only,False,1,ensemble,1,4181.0,0.0,0.0,,long,12,0.8333333333333334,0.12921123686768954,-0.018859045203326152,0.2589669476380545,0.7798274829154404,0.09711011766944022,0.6065974509034207,1.0,0,True
long|low_volatility|180d|long_q10|unconstrained_beta|r21|ensemble,low_volatility|180d|long_q10|unconstrained_beta|r21|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,long_q10,long_only,False,21,ensemble,3,199.33333333333334,0.0,0.0,,long,12,0.8333333333333334,0.10315646962431868,-0.01754195357182886,0.2627801430589056,0.8236949417401958,0.09687646421623497,0.5897191776182811,1.0,0,True
long|low_volatility|180d|long_q10|unconstrained_beta|r5|ensemble,low_volatility|180d|long_q10|unconstrained_beta|r5|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,long_q10,long_only,False,5,ensemble,3,836.3333333333334,0.0,0.0,,long,12,0.8333333333333334,0.12712444899787956,-0.01605472188226742,0.2613832730049621,0.8101773848418639,0.10027953568430625,0.62370992982182,1.0,0,True
long|low_volatility|180d|long_q10|unconstrained_beta|r63|ensemble,low_volatility|180d|long_q10|unconstrained_beta|r63|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,long_q10,long_only,False,63,ensemble,3,66.33333333333333,0.0,0.0,,long,12,0.8333333333333334,0.09787224991598098,-0.01522285797045686,0.2530481112969718,0.8226100261551669,0.09849981366879446,0.5932183777564055,1.0,0,True
long|low_volatility|180d|long_q1|unconstrained_beta|r1|ensemble,low_volatility|180d|long_q1|unconstrained_beta|r1|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,long_q1,long_only,False,1,ensemble,1,4181.0,0.0,0.0,,long,12,0.75,0.14749338724524297,-0.20347338396753833,0.43826666079084875,0.8526457164018316,0.12497108862937689,0.4728761194591227,1.0,0,True
long|low_volatility|180d|long_q1|unconstrained_beta|r21|ensemble,low_volatility|180d|long_q1|unconstrained_beta|r21|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,long_q1,long_only,False,21,ensemble,3,199.33333333333334,0.0,0.0,,long,12,0.75,0.1780578360165025,-0.1578908750147472,0.4445488446185055,0.9524751913948937,0.14617167930743058,0.5402393193036726,1.0,0,True
long|low_volatility|180d|long_q1|unconstrained_beta|r5|ensemble,low_volatility|180d|long_q1|unconstrained_beta|r5|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,long_q1,long_only,False,5,ensemble,3,836.3333333333334,0.0,0.0,,long,12,0.75,0.18761455713914066,-0.18387136809982318,0.4494318835029165,0.8760437674310008,0.14077990030541487,0.5189760512266649,1.0,0,True
long|low_volatility|180d|long_q1|unconstrained_beta|r63|ensemble,low_volatility|180d|long_q1|unconstrained_beta|r63|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,long_q1,long_only,False,63,ensemble,3,66.33333333333333,0.0,0.0,,long,12,0.75,0.17377006133001682,-0.17929276567723762,0.4528079396727578,0.9662325743442566,0.15181796923905666,0.5693846338907815,1.0,0,True
long|low_volatility|180d|middle_minus_q1|beta_neutral|r1|ensemble,low_volatility|180d|middle_minus_q1|beta_neutral|r1|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,middle_minus_q1,market_neutral,True,1,ensemble,1,4181.0,0.0,4181.0,1.0,long,12,0.4166666666666667,-0.0588215784554218,-0.18237090435706815,0.11052870472949916,-0.24505021227822807,-0.03965508243389437,-0.2323628219851762,0.9166666666666666,2,True
long|low_volatility|180d|middle_minus_q1|beta_neutral|r21|ensemble,low_volatility|180d|middle_minus_q1|beta_neutral|r21|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,middle_minus_q1,market_neutral,True,21,ensemble,3,199.33333333333334,0.0,199.33333333333334,1.0,long,12,0.5,-0.017668527353353114,-0.1667341377492162,0.11404580620768412,-0.043947385750331025,-0.024570886812171344,-0.12287481404352708,0.8333333333333334,4,True
long|low_volatility|180d|middle_minus_q1|beta_neutral|r5|ensemble,low_volatility|180d|middle_minus_q1|beta_neutral|r5|ensemble,low_volatility|180d,low_volatility,180d,63,low_volatility_family_sensitivity,lower_tail,middle_minus_q1,market_neutral,True,5,ensemble,3,836.3333333333334,0.0,836.3333333333334,1.0,long,12,0.5833333333333334,0.021868058571096638,-0.17235932190415548,0.11443392062618929,0.22820889806369551,-0.022089316145312732,-0.09896521222905999,0.75,2,True
